,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
269,5PM,4/29/2022,ComCoreRetailE,NO RPZ,7989,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,0,0,0,0,0,3,,
288,6PM,4/29/2022,ComCoreRetailE,NO RPZ,7989,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,0,0,0,0,0,1,despite private sign; still counting as illegal during 3-7; some other places,https://idax.blob.core.windows.net/images/fb7a1b91-a102-4067-8993-b306614d0f1b-mobile.jpg
307,7PM,4/29/2022,ComCoreRetailE,NO RPZ,7989,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,0,0,0,0,0,0,,
8,08AM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,0,0,0,0,0,temp no parking,https://idax.blob.core.windows.net/images/3c135841-1520-4e34-9321-a2fb7e10bf0d-mobile.jpg
213,09AM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,4,0,0,0,0,,
451,10AM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,0,0,0,0,0,none,
701,11AM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,1,4,0,0,0,1,,
890,12PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,2,0,0,0,0,,
908,1PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,0,0,0,0,0,,
926,2PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,5,0,0,0,1,,
944,3PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,7,0,0,0,0,,
962,4PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,3,0,0,0,0,,
26,5PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,3,0,0,0,1,,
44,6PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,4,0,0,0,1,,
62,7PM,4/29/2022,ComCoreRetailN,NO RPZ,7993,6TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,0,3,0,0,0,0,,
15,08AM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,2,0,0,0,0,,
220,09AM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,3,0,0,0,0,,
458,10AM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,2,0,0,0,0,,
708,11AM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,3,0,0,0,0,,
897,12PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,1,0,0,0,1,,
915,1PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,2,0,0,0,1,,
933,2PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,0,0,0,0,0,,
951,3PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,2,0,0,0,0,,
969,4PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,1,0,0,0,1,,
33,5PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,1,0,0,0,0,,
51,6PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,1,0,1,0,0,,
69,7PM,4/29/2022,ComCoreRetailN,NO RPZ,8386,8TH AVE BETWEEN PIKE ST AND PINE ST,NE,0,4,0,0,0,0,,
638,08AM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
657,09AM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
676,10AM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
713,11AM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
732,12PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,3,0,0,0,0,0,,
751,1PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
770,2PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
789,3PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
808,4PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
827,5PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,5,0,0,0,0,0,,
846,6PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,4,0,0,0,0,0,,
865,7PM,4/29/2022,ComCoreRetailW,NO RPZ,12046,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,SE,5,0,0,0,0,1,,
648,08AM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,0,0,0,,
667,09AM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,0,0,0,,
686,10AM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,0,0,0,,
723,11AM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,3,0,0,0,0,,
742,12PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,0,0,0,,
761,1PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,0,0,0,,
780,2PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,0,0,0,,
799,3PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,0,0,0,,
818,4PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,0,0,0,,
837,5PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,0,0,0,,
856,6PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,0,0,0,,
875,7PM,4/29/2022,ComCoreRetailW,NO RPZ,12205,PINE ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,0,0,0,,
643,08AM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,1,0,0,0,1,,https://idax.blob.core.windows.net/images/272caaae-82fd-446c-af8f-ba6c667958f4-mobile.jpg
662,09AM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,3,0,0,0,2,,
681,10AM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,3,0,0,0,1,,
718,11AM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,2,0,0,0,1,,
737,12PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,1,0,0,0,0,,
756,1PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,0,0,0,0,0,,
775,2PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,1,0,0,0,0,,
794,3PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,1,0,0,0,0,,
813,4PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,0,0,0,0,1,,
832,5PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,0,2,0,0,0,0,,
851,6PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,1,1,0,0,0,0,,
870,7PM,4/29/2022,ComCoreRetailW,NO RPZ,12206,PINE ST BETWEEN 1ST AVE AND 2ND AVE,SE,2,1,0,0,0,0,,
646,08AM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,2,0,0,,
665,09AM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,3,0,1,0,0,,
684,10AM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,1,0,0,,
721,11AM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,5,0,1,0,0,,
740,12PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,4,0,2,0,0,,
759,1PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,2,0,0,1,0,0,,
778,2PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,1,0,0,,
797,3PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,2,0,1,0,0,,
816,4PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,3,0,1,0,0,,
835,5PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,1,0,0,,
854,6PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,1,0,1,0,0,,
873,7PM,4/29/2022,ComCoreRetailW,NO RPZ,12873,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,NW,0,6,0,1,0,0,,
639,08AM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,5,1,0,1,0,0,,
658,09AM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,6,0,0,2,0,0,,
677,10AM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,7,1,0,2,0,0,,
714,11AM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,8,0,0,2,0,0,,
733,12PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,8,1,0,2,0,0,,
752,1PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,7,0,0,2,0,0,,
771,2PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,7,0,0,2,0,0,,
790,3PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,5,0,1,0,0,0,,
809,4PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,9,1,0,1,0,0,,
828,5PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,8,0,0,1,0,0,,
847,6PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,8,0,0,1,0,0,,
866,7PM,4/29/2022,ComCoreRetailW,NO RPZ,12874,STEWART ST BETWEEN 1ST AVE AND 2ND AVE,SE,9,0,0,1,0,0,,
647,08AM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,0,0,0,0,0,0,,
666,09AM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,2,0,0,0,0,0,,
685,10AM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,2,0,0,0,0,0,,
722,11AM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,4,0,0,0,0,0,,
741,12PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,5,0,0,0,0,0,,
760,1PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,5,0,0,0,0,0,,
779,2PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,4,0,0,0,0,0,,
798,3PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,4,0,0,0,0,0,,
817,4PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,5,0,0,0,0,0,,
836,5PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,5,0,0,0,0,0,,
855,6PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,5,0,0,0,0,0,,
874,7PM,4/29/2022,ComCoreRetailW,NO RPZ,12878,STEWART ST BETWEEN 2ND AVE AND 3RD AVE,SE,5,0,0,0,0,0,,
329,08AM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,2,1,0,1,0,0,,
354,09AM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,3,2,0,1,0,0,,
379,10AM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,3,2,0,1,0,0,,
404,11AM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,3,1,0,0,0,0,,
429,12PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,4,2,0,0,0,0,,
472,1PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,3,1,0,0,0,0,,
497,2PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,1,1,0,0,0,1,,
522,3PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,5,0,0,0,0,0,,
547,4PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,0,0,0,0,0,0,,
572,5PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,0,0,0,0,0,0,,
597,6PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,0,0,0,0,0,0,,
622,7PM,4/29/2022,ComCoreRetailS,NO RPZ,13185,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,NW,5,0,0,0,0,0,,
321,08AM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,0,0,0,0,0,no cars ,
346,09AM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,0,0,0,0,0,,
371,10AM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,2,0,0,0,0,,
396,11AM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,2,0,0,0,0,,
421,12PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,1,0,0,0,0,,
464,1PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,2,0,0,0,0,,
489,2PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,0,0,0,0,0,,
514,3PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,1,0,0,0,0,,
539,4PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,1,0,0,0,0,,
564,5PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,0,0,0,0,0,,
589,6PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,0,0,0,0,0,,
614,7PM,4/29/2022,ComCoreRetailS,NO RPZ,13186,UNIVERSITY ST BETWEEN 3RD AVE AND 4TH AVE,SE,0,0,0,0,0,0,,
73,08AM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,2,1,0,0,0,0,,"https://idax.blob.core.windows.net/images/f4e10e48-992b-423c-b1e7-a42d21c62fa7-mobile.jpg,https://idax.blob.core.windows.net/images/b0552d14-c1d6-44cb-89ee-fae5f24162ed-mobile.jpg,https://idax.blob.core.windows.net/images/210ad671-9659-4801-afc1-11bb5eb01fc3-mobile.jpg"
92,09AM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,1,1,0,0,0,0,,
111,10AM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,1,2,0,0,0,0,,
130,11AM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,1,3,0,0,0,0,,
149,12PM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,2,1,0,0,0,0,,
168,1PM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,1,0,0,0,0,0,,
187,2PM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,2,0,0,0,0,0,,
224,3PM,4/29/2022,ComCoreRetailE,NO RPZ,13189,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,NW,2,1,0,0,0,0,,
