,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
30,6PM,11/1/2021,BallardS,NO RPZ,31854,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,NE,11,1,0,0,0,0,,
51,7PM,11/1/2021,BallardS,NO RPZ,31854,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,NE,12,2,0,0,0,0,,
370,09AM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,2,0,0,0,0,0,,
384,10AM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,4,0,0,0,0,0,,
398,11AM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,3,0,0,0,0,0,,
412,12PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,4,0,0,0,0,0,,
426,1PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,6,0,0,0,0,0,,
440,2PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,3,1,0,0,0,0,,
454,3PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,4,0,0,0,0,0,,
489,4PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,5,1,0,0,0,0,,
503,5PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,5,1,0,0,0,0,,
517,6PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,3,2,0,0,0,0,,
531,7PM,11/1/2021,BallardW,NO RPZ,41721,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,N,3,2,0,0,0,0,,
2,09AM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,1,0,0,0,0,No parking, load only
273,10AM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,0,0,0,0,0,,
470,11AM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,1,0,0,0,0,0,,
547,12PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,3,0,0,0,0,0,,
568,1PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,1,0,0,0,0,,
589,2PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,0,0,0,0,0,,
610,3PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,2,0,0,0,0,0,,
631,4PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,3,0,0,0,0,,
652,5PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,3,0,0,0,0,,
23,6PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,3,0,0,0,0,,
44,7PM,11/1/2021,BallardS,NO RPZ,41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,0,3,0,0,0,0,,
5,09AM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,4,0,0,0,0,0,,https://idax.blob.core.windows.net/images/9f2f0f8c-550b-46ec-bf94-4f403687a177-mobile.jpg
276,10AM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,3,0,0,0,0,0,,
473,11AM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,5,0,0,1,0,0,UPS van in load zone,
550,12PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,6,1,0,1,0,0,,
571,1PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,7,0,0,0,0,0,,
592,2PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,5,0,0,1,0,0,,
613,3PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,6,0,0,1,0,0,,
634,4PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,5,0,0,0,0,0,,
655,5PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,6,0,0,0,0,0,,
26,6PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,9,1,0,0,0,0,,
47,7PM,11/1/2021,BallardS,NO RPZ,48449,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,10,0,0,0,0,0,,
7,09AM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,3,0,0,0,0,0,,"https://idax.blob.core.windows.net/images/b16b2d4e-1b21-44ba-8767-05aed8099d56-mobile.jpg,https://idax.blob.core.windows.net/images/53e18d09-20f7-446a-b8e3-61c4a82d0005-mobile.jpg"
278,10AM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,3,0,0,0,0,0,,
475,11AM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,6,0,0,0,0,0,,
552,12PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,5,1,0,0,0,0,,
573,1PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,4,1,0,0,0,0,,
594,2PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,5,0,0,0,0,0,,
615,3PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,4,0,0,0,0,0,,
636,4PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,2,0,0,0,0,0,,
657,5PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,4,0,0,0,0,0,,
28,6PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,6,0,0,0,0,0,,
49,7PM,11/1/2021,BallardS,NO RPZ,48450,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,E,7,0,0,0,0,0,,
6,09AM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,3,0,0,0,1,0,,https://idax.blob.core.windows.net/images/7973254a-846e-427b-949c-95b1b3f1697f-mobile.jpg
277,10AM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,2,4,0,0,1,0,,
474,11AM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,3,5,0,0,1,0,,
551,12PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,4,3,0,0,1,0,,
572,1PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,6,6,0,0,1,0,,
593,2PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,4,6,0,0,1,0,,
614,3PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,8,4,0,0,1,0,,
635,4PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,1,2,0,1,1,0,,
656,5PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,7,1,0,0,0,0,,
27,6PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,7,0,0,0,0,0,,
48,7PM,11/1/2021,BallardS,NO RPZ,56653,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,SW,8,1,0,0,0,0,,
8,09AM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,5,2,0,0,1,0,,https://idax.blob.core.windows.net/images/c1987e6f-0af8-4636-98a3-218f37772238-mobile.jpg
279,10AM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,6,2,0,0,1,0,UPS in load zonw,
476,11AM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,8,0,0,0,1,0,,
553,12PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,9,1,0,0,1,0,,
574,1PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,10,2,0,0,1,0,,
595,2PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,9,0,0,1,0,0,,
616,3PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,13,0,0,0,0,0,,
637,4PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,7,0,0,0,1,0,,
658,5PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,8,1,0,0,0,0,,
29,6PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,11,3,0,0,0,0,,
50,7PM,11/1/2021,BallardS,NO RPZ,56654,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,5,1,0,0,0,0,,
372,09AM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,1,1,0,0,0,0,,
386,10AM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,1,0,0,0,0,0,,
400,11AM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,0,0,0,0,0,0,,
414,12PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,5,1,0,0,0,0,,
428,1PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,8,1,0,0,0,0,,
442,2PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,3,0,0,0,0,0,,
456,3PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,4,0,0,0,0,0,,
491,4PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,4,0,0,0,0,0,,
505,5PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,3,1,0,0,0,0,,
519,6PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,7,1,0,0,0,0,,
533,7PM,11/1/2021,BallardW,NO RPZ,64322,NW MARKET ST BETWEEN BALLARD AVE NW AND 24TH AVE NW,S,8,1,0,0,0,0,,
4,09AM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,3,0,0,0,0,0,,
275,10AM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,5,0,0,0,0,0,,
472,11AM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,4,1,0,0,0,0,,
549,12PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,4,0,0,0,0,0,,
570,1PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,3,0,0,0,0,0,,
591,2PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,3,0,0,0,0,0,,
612,3PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,4,0,0,0,0,0,,
633,4PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,2,0,0,0,0,0,,
654,5PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,2,0,0,0,0,0,,
25,6PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,4,0,0,0,0,0,,
46,7PM,11/1/2021,BallardS,NO RPZ,76961,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,SW,4,0,0,0,0,0,,
3,09AM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,1,0,0,0,0,,
274,10AM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,1,0,0,0,0,,
471,11AM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,1,0,0,0,0,,
548,12PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,2,0,0,0,0,,
569,1PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,2,0,0,0,0,USPS in load zone,
590,2PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,1,0,0,0,0,,
611,3PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,2,0,0,0,0,,
632,4PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,1,0,0,0,0,,
653,5PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,3,0,0,0,0,,
24,6PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,4,0,0,0,0,,
45,7PM,11/1/2021,BallardS,NO RPZ,76962,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,NE,0,1,0,0,0,0,,
64,09AM,11/1/2021,BallardE,NO RPZ,87253,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,N,4,0,0,0,0,0,,
90,10AM,11/1/2021,BallardE,NO RPZ,87253,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,N,2,0,0,0,0,0,,
116,11AM,11/1/2021,BallardE,NO RPZ,87253,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,N,0,0,0,0,0,0,1 paid is ups, 1 paid all day is vehicle someone is living out of with note
