,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
11,10AM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,3,0,0,1,1,0,,
22,11AM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,2,0,0,0,1,0,,
33,12PM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,3,2,0,0,1,0,,
44,1PM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,3,1,0,0,1,0,,
55,2PM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,3,1,0,0,0,0,,
66,3PM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,4,1,0,0,0,0,,
77,4PM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,4,0,0,0,0,0,,
88,5PM,10/21/2021,Fremont,RPZ 27,10278,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,4,1,0,0,0,0,,
8,09AM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,0,0,0,1,0,0,,"https://idax.blob.core.windows.net/images/49356a1c-d9ee-4cc5-8516-8341a677cce6-mobile.jpg,https://idax.blob.core.windows.net/images/287b051a-bb5c-429b-b969-62c67c611840-mobile.jpg"
19,10AM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,2,0,0,1,0,0,,
30,11AM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,1,1,0,0,0,0,,
41,12PM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,1,1,0,0,0,0,,
52,1PM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,2,1,0,0,0,0,,
63,2PM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,3,1,0,0,0,0,,
74,3PM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,4,0,0,0,0,0,,
85,4PM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,3,1,0,0,0,0,,
96,5PM,10/21/2021,Fremont,NO RPZ,10281,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,4,1,0,0,0,0,,
2,09AM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,0,0,0,0,0,0,,https://idax.blob.core.windows.net/images/e877c341-ae94-408f-a0ef-abfaa7ec480d-mobile.jpg
13,10AM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,0,0,0,0,0,0,,
24,11AM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,1,0,0,0,0,0,,
35,12PM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,3,0,0,0,1,0,,
46,1PM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,2,0,0,0,1,0,,
57,2PM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,3,0,0,0,0,0,,
68,3PM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,4,0,0,1,0,0,,
79,4PM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,3,0,0,0,0,0,,
90,5PM,10/21/2021,Fremont,RPZ 27,10282,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,4,0,0,0,0,0,,
3,09AM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,0,0,0,0,0,0,,https://idax.blob.core.windows.net/images/6a8b0907-fce8-4889-805b-c4e379759806-mobile.jpg
14,10AM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,1,0,0,0,0,0,,
25,11AM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,1,1,0,0,0,0,,
36,12PM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,6,1,0,0,0,0,,
47,1PM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,6,0,0,0,0,0,,
58,2PM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,6,0,0,0,0,0,,
69,3PM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,6,0,0,0,0,0,,
80,4PM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,6,0,0,0,0,0,,
91,5PM,10/21/2021,Fremont,RPZ 27,33273,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,W,6,0,0,0,0,0,,
9,09AM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,2,0,0,0,0,0,,"https://idax.blob.core.windows.net/images/e6d08a60-6199-4f0f-bac1-6afc5ac656f6-mobile.jpg,https://idax.blob.core.windows.net/images/253449fe-b0cb-4918-80aa-a171f70e82bf-mobile.jpg"
20,10AM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,1,1,0,0,0,0,,
31,11AM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,3,0,0,0,0,0,,
42,12PM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,4,2,0,0,0,0,,
53,1PM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,3,2,0,0,0,0,,
64,2PM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,3,1,0,0,0,0,,
75,3PM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,4,1,0,0,0,0,,
86,4PM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,0,0,0,0,0,1,many spaces on face have no parking 4-6,
97,5PM,10/21/2021,Fremont,NO RPZ,33274,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,E,0,0,0,0,0,0,no stops 4-6,
10,09AM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,3,1,0,0,0,0,,"https://idax.blob.core.windows.net/images/64235daf-24a0-4584-a2e3-7e3032e9fb67-mobile.jpg,https://idax.blob.core.windows.net/images/8d23298a-f97d-40cb-afe7-b56ea2e44193-mobile.jpg"
21,10AM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,2,2,0,0,0,0,added photo of passenger food pickup priority stand sign placed on street,https://idax.blob.core.windows.net/images/317b9d6f-103f-4f96-9bb0-4b538d6bed5e-mobile.jpg
32,11AM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,1,2,0,0,0,0,,
43,12PM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,4,4,0,0,0,1,1 load in one food delivery sign stand has been there continuously; illegal is in restaurants driveway; both prob restaurant,
54,1PM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,4,4,0,0,0,0,,
65,2PM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,3,4,0,0,0,0,,
76,3PM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,3,4,0,0,0,0,finally turnover in load zone,
87,4PM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,3,2,0,0,0,0,,
98,5PM,10/21/2021,Fremont,NO RPZ,33338,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,NE,4,2,0,0,0,1,illegal is on corner no psrk zone; less room in load zone from previous parkers,https://idax.blob.core.windows.net/images/6f7c1aa2-85c7-49e7-b14e-886f0cbed1b5-mobile.jpg
5,09AM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,1,0,0,0,0,0,,
16,10AM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,2,0,0,0,0,0,,
27,11AM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,4,0,0,0,0,0,,
38,12PM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,7,0,0,0,0,0,,
49,1PM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,6,0,0,0,0,0,,
60,2PM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,8,0,0,0,0,0,,
71,3PM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,10,0,0,1,0,0,,
82,4PM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,9,0,0,1,0,0,,
93,5PM,10/21/2021,Fremont,RPZ 27,37821,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,11,0,0,0,0,0,van taking 2 angle in spaces. maxed out full parking,https://idax.blob.core.windows.net/images/918252c9-bd17-4ef6-94ba-e963b8111fca-mobile.jpg
1,09AM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,0,0,0,0,0,0,2 spaces taken by outdoor restaurant seating; back in angle parking blocked by truck loading at 9:15; parking still available close on face,https://idax.blob.core.windows.net/images/2dee5bd6-97d6-423e-9c06-e0423498fdb3-mobile.jpg
12,10AM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,0,1,0,0,0,0,added load sign may have missed before. counts not affected. truck blocking spaces is gone;,https://idax.blob.core.windows.net/images/9f840799-be36-4da5-91b6-93827c31333d-mobile.jpg
23,11AM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,3,0,0,0,0,0,,
34,12PM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,2,1,0,1,0,0,,
45,1PM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,4,0,0,1,0,0,,
56,2PM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,3,0,0,0,0,0,,
67,3PM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,1,0,0,0,0,0,,
78,4PM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,4,0,0,0,0,0,,
89,5PM,10/21/2021,Fremont,NO RPZ,37822,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,S,2,0,0,0,0,0,2 load dinner food pick up stand signs put out,https://idax.blob.core.windows.net/images/f9604d5d-338c-4202-8513-100c08ff6caf-mobile.jpg
7,09AM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,10,1,3,0,0,0,,"https://idax.blob.core.windows.net/images/5b3ef064-9b39-4f44-a390-8611902d854c-mobile.jpg,https://idax.blob.core.windows.net/images/decb16ba-880d-48c5-8c8d-43c5b0ddc674-mobile.jpg"
18,10AM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,11,1,3,0,0,0,,
29,11AM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,14,1,3,0,0,0,,
40,12PM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,15,1,3,0,0,0,,
51,1PM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,14,4,3,0,0,0,,
62,2PM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,13,4,3,0,0,0,,
73,3PM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,12,5,3,0,0,0,Important: 1 Rpz for this and every round today expored in march; has been ticketed. still recording as RPZ since it's taking away a paid space; change data as you need,
84,4PM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,11,4,6,0,0,0,,
95,5PM,10/21/2021,Fremont,RPZ 27,83222,N 35TH ST BETWEEN FREMONT AVE N AND TROLL AVE N,S,8,2,6,0,0,0,,
4,09AM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,4,0,0,0,0,0,,
15,10AM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,2,0,0,1,0,0,,
26,11AM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,7,0,1,0,0,0,,
37,12PM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,8,0,0,0,0,0,,
48,1PM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,9,0,0,0,0,0,,
59,2PM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,0,0,0,0,0,0,,
70,3PM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,6,1,0,0,0,0,,https://idax.blob.core.windows.net/images/3f59759f-6888-4cb9-ade0-81745793e6b7-mobile.jpg
81,4PM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,9,0,0,0,0,0,,
92,5PM,10/21/2021,Fremont,RPZ 27,83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,7,1,0,0,0,0,,
