,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
162,12PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,8,2,0,1,0,0,,
185,1PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,8,2,0,2,0,0,,
208,2PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,10,1,0,1,0,0,,
231,3PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,8,2,0,3,0,0,,
254,4PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,9,2,0,3,0,0,,
24,5PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,10,2,0,2,0,0,,
47,6PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,7,0,0,2,0,0,,
70,7PM,8/19/2022,DennyTriS,NO RPZ,8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,9,1,0,2,0,0,,
5,08AM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,0,2,0,0,0,0,,
97,09AM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,0,3,0,0,0,0,,
120,10AM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,0,3,0,0,0,0,,
143,11AM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,0,2,0,0,0,0,,
166,12PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,1,1,0,0,0,0,,
189,1PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,2,1,0,0,0,1,,
212,2PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,2,1,0,0,0,0,,
235,3PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,1,1,0,0,0,0,,
258,4PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,0,0,0,0,0,0,,
28,5PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,0,0,0,0,0,0,,
51,6PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,1,2,0,0,0,0,,
74,7PM,8/19/2022,DennyTriS,NO RPZ,8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,2,1,0,0,0,0,,
18,08AM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,2,2,0,0,0,0,,
110,09AM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,1,0,0,0,0,,
133,10AM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,2,0,0,0,0,0,,
156,11AM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,4,0,0,0,0,,
179,12PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,2,2,0,0,0,0,,
202,1PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,3,0,0,0,0,,
225,2PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,2,0,0,0,0,,
248,3PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,2,0,0,0,0,,
271,4PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,2,0,0,0,0,,
41,5PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,4,0,0,0,0,,
64,6PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,2,2,0,0,0,0,,
87,7PM,8/19/2022,DennyTriS,NO RPZ,8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,3,0,0,0,0,,
16,08AM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,4,1,0,3,0,1,,
108,09AM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,3,3,0,4,0,0,,
131,10AM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,5,3,0,3,0,0,,
154,11AM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,4,2,0,4,0,0,,
177,12PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,5,3,0,3,0,0,,
200,1PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,6,2,0,2,0,0,,
223,2PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,5,2,0,3,0,0,,
246,3PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,6,0,0,3,0,0,,
269,4PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,7,1,0,2,0,0,,
39,5PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,5,1,0,3,0,0,,
62,6PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,7,1,0,0,0,0,,
85,7PM,8/19/2022,DennyTriS,NO RPZ,8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,7,2,0,0,0,1,,
22,08AM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,3,0,0,0,0,0,,
114,09AM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,3,1,0,0,0,0,,
137,10AM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,1,2,0,0,0,0,,
160,11AM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,2,2,0,0,0,0,,
183,12PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,1,2,0,0,0,0,,
206,1PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,2,1,0,0,0,0,,
229,2PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,4,1,0,0,0,0,,
252,3PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,2,1,0,0,0,0,,
275,4PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,2,1,0,0,0,0,,
45,5PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,4,2,0,0,0,0,,
68,6PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,3,2,0,1,0,0,,
91,7PM,8/19/2022,DennyTriS,NO RPZ,13313,VIRGINIA ST BETWEEN 7TH AVE AND 8TH AVE,NW,2,2,0,1,0,0,,
7,08AM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,4,0,0,2,0,0,,
99,09AM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,3,0,0,2,0,0,,
122,10AM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,4,0,0,1,0,0,,
145,11AM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,3,0,0,1,0,0,,
168,12PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,6,0,0,1,0,0,,
191,1PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,5,0,0,1,0,0,,
214,2PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,5,0,0,1,0,0,,
237,3PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,4,0,0,1,0,0,,
260,4PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,5,0,0,1,0,0,,
30,5PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,3,0,0,2,0,0,,
53,6PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,3,0,0,1,0,0,,
76,7PM,8/19/2022,DennyTriS,NO RPZ,13545,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,5,0,0,1,0,0,,
9,08AM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,2,0,0,2,0,0,,
101,09AM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,2,0,0,2,0,0,,
124,10AM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,4,1,0,2,0,0,,
147,11AM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,2,0,0,2,0,0,,
170,12PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,4,1,0,2,0,0,,
193,1PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,3,0,0,2,0,0,,
216,2PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,3,0,0,2,0,0,,
239,3PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,2,0,0,2,0,0,,
262,4PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,2,1,0,2,0,0,,
32,5PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,2,2,0,1,0,0,,
55,6PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,5,2,0,0,0,0,,
78,7PM,8/19/2022,DennyTriS,NO RPZ,13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,5,2,0,0,0,0,,
0,08AM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,0,0,0,0,0,0,,
92,09AM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,0,0,0,0,0,0,,
115,10AM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,0,0,0,0,0,0,,
138,11AM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,0,0,0,0,0,0,,
161,12PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,0,0,0,0,0,0,,
184,1PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,0,0,0,0,0,0,,
207,2PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,0,0,0,0,0,0,,
230,3PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,2,0,0,0,0,0,,
253,4PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,3,0,0,0,0,0,,
23,5PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,3,0,0,0,0,0,,
46,6PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,1,0,0,0,0,0,,
69,7PM,8/19/2022,DennyTriS,NO RPZ,30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,1,0,0,0,0,0,,
8,08AM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,2,0,0,0,0,0,,
100,09AM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,4,0,0,0,0,0,,
123,10AM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,2,0,0,1,0,0,assume illegal counts on block faces w/ food zone hours spaces are in food spaces during wrong hours unless noted,"https://idax.blob.core.windows.net/images/ae0bcf08-e673-466f-8402-40697dbf6d08-mobile.jpg,https://idax.blob.core.windows.net/images/2ecb9b16-8a38-45cf-b2ea-32f7e1e1b67f-mobile.jpg,https://idax.blob.core.windows.net/images/cf37bc06-93f6-460a-b9bb-52e3919a3853-mobile.jpg,https://idax.blob.core.windows.net/images/7119b1a4-ae0f-47b8-b132-056e6cdc2cb6-mobile.jpg"
146,11AM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,1,0,0,1,0,1,assume food sign illegal hours,
169,12PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,1,0,0,1,0,0,,
192,1PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,1,0,0,2,0,0,,
215,2PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,3,0,0,1,0,1,,
238,3PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,1,0,0,1,0,1,,
261,4PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,4,0,0,1,0,0,,
31,5PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,5,0,0,0,0,0,,
54,6PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,4,0,0,0,0,1,,
77,7PM,8/19/2022,DennyTriS,NO RPZ,30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,6,0,0,0,0,0,,
12,08AM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,5,0,0,1,0,0,,
104,09AM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,3,0,0,1,0,0,,
127,10AM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,3,1,0,0,0,0,,"https://idax.blob.core.windows.net/images/ac9277a7-ff5e-4819-944b-8e10d9991b49-mobile.jpg,https://idax.blob.core.windows.net/images/83de7191-05af-45f5-8988-61189a798b10-mobile.jpg,https://idax.blob.core.windows.net/images/42d60da3-cc1f-4c72-91ba-a7a00c4e13f8-mobile.jpg,https://idax.blob.core.windows.net/images/c78ca821-0226-4082-806c-ac75ff7e73d3-mobile.jpg,https://idax.blob.core.windows.net/images/4de07b26-8750-493c-8ed9-464c36f15b32-mobile.jpg"
150,11AM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,7,1,0,0,0,0,,
173,12PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,4,0,0,1,0,0,,
196,1PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,4,1,0,2,0,0,,
219,2PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,5,0,0,2,0,0,,
242,3PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,6,2,0,1,0,0,,
265,4PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,4,0,0,0,0,0,,
35,5PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,5,1,0,0,0,0,,
58,6PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,5,1,0,0,0,0,,
81,7PM,8/19/2022,DennyTriS,NO RPZ,30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,3,1,0,0,0,0,,
20,08AM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,3,2,0,0,0,0,,
112,09AM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,1,1,0,0,0,0,,
135,10AM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,1,2,0,0,0,0,,"https://idax.blob.core.windows.net/images/e55fdc44-d32c-4c0e-994d-2572655c8063-mobile.jpg,https://idax.blob.core.windows.net/images/b20bbcc5-84ae-4d33-a39c-d2c140204bc2-mobile.jpg,https://idax.blob.core.windows.net/images/d032eb72-098f-4323-9d88-1ca54000e500-mobile.jpg,https://idax.blob.core.windows.net/images/1503b0cb-98f5-42c5-8245-b2b0eb53d9ae-mobile.jpg,https://idax.blob.core.windows.net/images/4b07fdc2-6f7f-41fa-bacf-aca729c02e3e-mobile.jpg,https://idax.blob.core.windows.net/images/67cbb170-a023-4759-b4a8-45bccdd29075-mobile.jpg,https://idax.blob.core.windows.net/images/9a15fd0b-d74b-42a5-b11d-1867eaafc954-mobile.jpg"
158,11AM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,3,0,0,0,0,0,,
181,12PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,4,0,0,0,0,0,,
204,1PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,3,0,0,1,0,0,,
227,2PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,0,0,2,0,0,,
250,3PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,4,0,0,2,0,0,,
273,4PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,1,0,1,0,0,,
43,5PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,5,0,0,0,0,0,,
66,6PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,4,0,0,1,0,0,,
89,7PM,8/19/2022,DennyTriS,NO RPZ,31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,5,0,0,1,0,0,,
14,08AM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,0,0,0,0,0,0,,
106,09AM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,0,0,0,0,0,0,,
129,10AM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,4,1,0,1,0,0,,"https://idax.blob.core.windows.net/images/80929c54-edd0-45e2-949c-4a08dc6b79d3-mobile.jpg,https://idax.blob.core.windows.net/images/8d1121a9-6e38-4951-b766-de9ce80eb31a-mobile.jpg,https://idax.blob.core.windows.net/images/3e889e97-7fa6-4a95-ba2e-96c9402d37d1-mobile.jpg"
152,11AM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,4,1,0,1,0,0,,
175,12PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,4,1,0,0,0,0,,
198,1PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,4,1,0,0,0,0,,
221,2PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,4,0,0,0,0,0,,
244,3PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,0,0,0,0,0,0,,
267,4PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,0,0,0,0,0,2,,
37,5PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,0,0,0,0,0,0,,
60,6PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,0,0,0,0,0,0,,
83,7PM,8/19/2022,DennyTriS,NO RPZ,35525,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,NW,1,0,0,0,0,0,,
3,08AM,8/19/2022,DennyTriS,NO RPZ,35526,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,0,0,0,0,0,0,,
95,09AM,8/19/2022,DennyTriS,NO RPZ,35526,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,1,0,0,0,0,0,,
118,10AM,8/19/2022,DennyTriS,NO RPZ,35526,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,2,1,0,1,0,0,,"https://idax.blob.core.windows.net/images/e0be2802-924e-48f4-b0cd-e14381a51048-mobile.jpg,https://idax.blob.core.windows.net/images/37528b9b-351c-4e71-8a98-ec3c57fa2d90-mobile.jpg"
141,11AM,8/19/2022,DennyTriS,NO RPZ,35526,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,2,1,0,1,0,0,,
164,12PM,8/19/2022,DennyTriS,NO RPZ,35526,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,1,1,0,1,0,0,,
187,1PM,8/19/2022,DennyTriS,NO RPZ,35526,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,2,1,0,1,0,0,,
210,2PM,8/19/2022,DennyTriS,NO RPZ,35526,STEWART ST BETWEEN 6TH AVE AND 7TH AVE,SE,3,0,0,1,0,0,,
