,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
424,12PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,5,0,0,0,0,0,,
438,1PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,5,0,0,1,0,0,,
452,2PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,4,0,0,1,0,0,,
466,3PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,4,0,0,0,0,0,,
501,4PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,1,0,0,0,0,0,,
515,5PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,2,0,0,0,0,0,,
529,6PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,0,0,0,0,0,0,NO COLLECTION,
543,7PM,11/1/2021,BallardW,NO RPZ,94732,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,0,0,0,0,0,0,,
383,09AM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,1,0,0,0,0,0,,
397,10AM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,1,0,0,0,0,0,,
411,11AM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,1,0,0,0,0,0,,
425,12PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,1,0,0,0,0,0,,
439,1PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,2,0,0,0,0,0,,
453,2PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,2,0,0,0,0,0,,
467,3PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,2,0,0,0,0,0,,
502,4PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,1,0,0,0,0,0,,
516,5PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,1,0,0,0,0,0,,
530,6PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,0,0,0,0,0,0,NO COLLECTION,
544,7PM,11/1/2021,BallardW,NO RPZ,94736,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST,N,0,0,0,0,0,0,,
