,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
18,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,0,0,0,0,0,,
194,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,0,0,0,0,0,,
233,10AM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,0,0,0,0,0,,
258,11AM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,1,0,0,0,0,,
283,12PM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,0,0,0,0,0,,
308,1PM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,0,0,0,0,0,,
333,2PM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,2,0,0,0,0,,
358,3PM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,2,0,0,0,0,0,,
383,4PM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,1,0,0,0,0,0,,
43,5PM,8/31/2022,UDistrictEdgeS,NO RPZ,16954,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,0,0,0,0,0,0,,
63,08AM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,4,1,0,1,0,0,,
77,09AM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,5,0,0,1,0,0,,
91,10AM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,5,1,0,1,0,1,,
105,11AM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,5,1,0,1,0,1,,
119,12PM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,5,1,0,1,0,0,,
133,1PM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,5,1,0,0,0,0,,
147,2PM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,5,1,0,0,0,0,,
161,3PM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,3,1,0,0,0,0,,
175,4PM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,5,1,0,0,0,0,,
214,5PM,8/31/2022,UDistrictEdgeN,NO RPZ,17065,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,N,3,1,0,0,0,0,,
54,08AM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,3,0,0,0,0,0,,
68,09AM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,2,0,0,1,0,0,,
82,10AM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,2,0,0,1,0,0,,
96,11AM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,2,0,0,1,0,0,,
110,12PM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,2,0,0,1,0,0,,
124,1PM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,1,0,0,1,0,0,,
138,2PM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,1,0,0,1,0,0,,
152,3PM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,2,0,0,1,0,0,,
166,4PM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,2,0,0,0,0,0,,
205,5PM,8/31/2022,UDistrictEdgeN,NO RPZ,17066,NE 47TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,2,0,0,0,0,0,,
10,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,1,0,0,0,0,0,,
186,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,2,0,0,0,0,0,,
225,10AM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,2,0,0,0,0,0,,
250,11AM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,1,0,0,0,0,0,,
275,12PM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,1,0,0,0,0,0,,
300,1PM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,1,0,0,0,0,0,,
325,2PM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,1,0,0,0,0,0,,
350,3PM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,3,0,0,0,0,0,,
375,4PM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,3,0,0,0,0,0,,
35,5PM,8/31/2022,UDistrictEdgeS,NO RPZ,24441,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,W,3,0,0,0,0,0,,
6,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,1,0,0,0,0,0,,
182,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,2,0,0,0,0,0,,
221,10AM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,2,0,0,0,0,0,,
246,11AM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,1,0,0,0,0,0,,
271,12PM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,1,0,0,0,0,0,,
296,1PM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,1,0,0,0,0,0,,
321,2PM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,0,0,0,0,0,0,,
346,3PM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,0,0,0,0,0,0,,
371,4PM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,0,0,0,0,0,0,,
31,5PM,8/31/2022,UDistrictEdgeS,NO RPZ,24442,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,E,0,0,0,0,0,0,,
22,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,9,0,0,0,0,0,,
198,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,13,0,0,0,0,0,,
237,10AM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,13,0,0,0,0,0,,
262,11AM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,17,0,0,0,0,0,,
287,12PM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,12,0,0,0,0,0,,
312,1PM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,14,0,0,0,0,0,,
337,2PM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,15,0,0,0,0,0,,
362,3PM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,15,0,0,0,0,0,,
387,4PM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,14,0,0,0,0,0,,
47,5PM,8/31/2022,UDistrictEdgeS,NO RPZ,24445,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,11,0,0,0,0,0,,
14,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,5,1,0,0,0,0,,
190,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,4,0,0,0,0,0,,
229,10AM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,9,1,0,0,0,0,,
254,11AM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,6,1,0,0,0,0,,
279,12PM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,8,3,0,1,0,0,,
304,1PM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,7,0,0,1,0,0,,
329,2PM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,8,0,0,0,0,0,,
354,3PM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,7,0,0,0,0,0,,
379,4PM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,8,0,0,0,0,0,,
39,5PM,8/31/2022,UDistrictEdgeS,NO RPZ,24446,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,E,7,0,0,0,0,0,,
17,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,6,0,0,0,0,0,,
193,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,6,0,0,0,0,0,,
232,10AM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,5,0,0,0,0,0,,
257,11AM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,6,1,0,0,0,0,,
282,12PM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,5,0,0,0,0,0,,
307,1PM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,4,0,0,0,0,0,,
332,2PM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,4,1,0,0,0,0,,
357,3PM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,5,0,0,0,0,0,,
382,4PM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,6,0,0,0,0,0,,
42,5PM,8/31/2022,UDistrictEdgeS,NO RPZ,24449,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,3,0,0,0,0,0,,
58,08AM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,0,0,0,0,0,0,,
72,09AM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,2,0,0,0,0,0,,
86,10AM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,8,0,0,0,0,0,,
100,11AM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,7,0,0,0,0,0,,
114,12PM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,8,0,0,0,0,0,,
128,1PM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,7,0,0,2,0,0,,
142,2PM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,6,0,0,1,0,0,,
156,3PM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,7,0,0,1,0,0,,
170,4PM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,6,0,0,0,0,0,,
209,5PM,8/31/2022,UDistrictEdgeN,NO RPZ,25041,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,3,1,0,0,0,0,,
57,08AM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,9,0,0,1,0,0,,
71,09AM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,12,0,0,2,0,0,,
85,10AM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,13,0,0,2,0,0,,
99,11AM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,14,0,0,1,0,0,,
113,12PM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,12,0,0,1,0,0,,
127,1PM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,9,1,0,0,0,0,,
141,2PM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,6,0,0,0,0,0,,
155,3PM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,0,0,0,0,0,0,,
169,4PM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,0,0,0,0,0,0,,
208,5PM,8/31/2022,UDistrictEdgeN,NO RPZ,25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,0,0,0,0,0,0,,
3,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,0,0,0,0,0,0,,
179,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,1,0,0,0,0,0,,
218,10AM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,0,0,0,0,0,0,,
243,11AM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,2,1,0,0,0,0,,
268,12PM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,1,0,0,0,0,0,,
293,1PM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,1,0,0,0,0,0,,
318,2PM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,1,0,0,0,0,0,,
343,3PM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,1,1,0,0,0,0,,
368,4PM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,0,1,0,0,0,0,,
28,5PM,8/31/2022,UDistrictEdgeS,NO RPZ,35234,ROOSEVELT WAY NE BETWEEN NE 41ST ST AND NE 42ND S ST,E,0,0,0,0,0,0,,
21,08AM,8/31/2022,UDistrictEdgeS,NO RPZ,35237,ROOSEVELT WAY NE BETWEEN NE 43RD N ST AND NE 45TH ST,W,6,1,0,0,0,0,,
197,09AM,8/31/2022,UDistrictEdgeS,NO RPZ,35237,ROOSEVELT WAY NE BETWEEN NE 43RD N ST AND NE 45TH ST,W,7,0,0,0,0,0,,
