,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
122,2PM,10/14/2021,UptownTri,NO RPZ,13058,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,E,19,0,0,0,0,0,,
145,3PM,10/14/2021,UptownTri,NO RPZ,13058,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,E,21,0,0,0,0,0,,
168,4PM,10/14/2021,UptownTri,NO RPZ,13058,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,E,23,0,0,0,0,0,,
191,5PM,10/14/2021,UptownTri,NO RPZ,13058,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,E,21,0,0,0,0,0,,
14,09AM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,8,0,0,0,0,0,,
37,10AM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,10,0,0,0,0,0,,
60,11AM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,9,0,0,0,0,0,,
83,12AM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,8,0,0,1,0,0,,
106,1PM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,9,0,0,1,0,0,,
129,2PM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,4,0,0,0,0,0,,
152,3PM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,6,0,0,0,0,0,,
175,4PM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,4,0,0,0,0,0,1 paid is truck taking 2 + spaces,https://idax.blob.core.windows.net/images/1679d7c7-95e2-4e2b-a2d4-6acb155a7fb5-mobile.jpg
198,5PM,10/14/2021,UptownTri,NO RPZ,13129,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,6,0,0,0,0,0,1 paid is truck taking 2+ spaces,
15,09AM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,7,0,0,0,0,0,,
38,10AM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,8,0,0,0,0,0,,
61,11AM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,8,0,0,0,0,0,,
84,12AM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,8,0,0,0,0,0,,
107,1PM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,8,0,0,0,0,0,,
130,2PM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,5,0,0,0,0,0,,
153,3PM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,7,0,0,0,0,0,,
176,4PM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,6,0,0,0,0,0,,
199,5PM,10/14/2021,UptownTri,NO RPZ,13130,THOMAS ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,6,0,0,0,0,0,,
4,09AM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,4,0,0,0,0,0,,
27,10AM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,4,0,0,0,0,1,,
50,11AM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,3,0,0,1,0,0,,
73,12AM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,7,0,0,0,0,0,,
96,1PM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,2,0,0,2,0,0,,
119,2PM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,1,0,0,3,0,0,,
142,3PM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,2,0,0,2,0,0,,
165,4PM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,1,0,0,3,0,1,,
188,5PM,10/14/2021,UptownTri,NO RPZ,33741,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,1,0,0,4,0,1,,
21,09AM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,5,0,0,0,0,0,,
44,10AM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,7,0,0,0,0,0,,
67,11AM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,6,0,0,1,0,0,,
90,12AM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,2,0,0,2,0,2,,
113,1PM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,8,0,0,1,0,0,,
136,2PM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,7,0,0,1,0,0,,
159,3PM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,7,0,0,1,0,0,,
182,4PM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,6,0,0,0,0,0,,
205,5PM,10/14/2021,UptownTri,NO RPZ,33742,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,9,0,0,0,0,0,,
12,09AM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,8,0,0,0,0,0,,
35,10AM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,7,1,0,0,0,0,,"https://idax.blob.core.windows.net/images/d9060b25-2af8-48ed-a31e-9165a75d5abd-mobile.jpg,https://idax.blob.core.windows.net/images/b1b46da0-e1fc-4ce9-ba4c-c56fe7a5a6d0-mobile.jpg"
58,11AM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,7,2,0,0,0,0,,
81,12AM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,6,3,0,0,0,0,,
104,1PM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,7,2,0,0,0,0,,
127,2PM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,5,1,0,0,0,0,,
150,3PM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,7,1,0,0,0,0,,
173,4PM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,7,0,0,0,0,0,,
196,5PM,10/14/2021,UptownTri,NO RPZ,35693,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,8,2,0,0,0,0,,
1,09AM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,6,1,0,0,0,0,,
24,10AM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,8,0,0,0,0,0,,https://idax.blob.core.windows.net/images/67706d78-932a-4402-b8a2-586aa57ce462-mobile.jpg
47,11AM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,8,1,0,0,0,0,,
70,12AM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,6,1,0,0,0,0,,
93,1PM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,5,0,0,0,0,0,,
116,2PM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,6,0,0,0,0,0,,
139,3PM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,6,1,0,0,0,0,,
162,4PM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,7,1,0,0,0,0,,
185,5PM,10/14/2021,UptownTri,NO RPZ,35694,TAYLOR AVE N BETWEEN DENNY WAY AND JOHN ST,E,7,1,0,0,0,0,,
8,09AM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,1,0,0,0,0,0,,
31,10AM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,2,0,0,1,0,0,,
54,11AM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,3,0,0,1,0,0,,
77,12AM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,3,0,0,1,0,0,,
100,1PM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,3,0,0,1,0,0,,
123,2PM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,3,0,0,1,0,0,,
146,3PM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,3,0,0,1,0,0,,
169,4PM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,3,0,0,1,0,0,,
192,5PM,10/14/2021,UptownTri,NO RPZ,51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,3,0,0,1,0,0,,
11,09AM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,12,0,0,1,0,0,,
34,10AM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,12,0,0,3,0,0,,
57,11AM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,14,0,0,3,0,0,,
80,12AM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,13,0,0,3,0,0,,
103,1PM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,12,0,0,4,1,0,,
126,2PM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,14,0,0,5,1,0,,
149,3PM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,11,0,0,4,1,1,,
172,4PM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,10,0,0,4,0,0,,
195,5PM,10/14/2021,UptownTri,NO RPZ,51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,8,0,0,4,0,0,,
2,09AM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,5,0,0,0,0,0,,
25,10AM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,8,0,0,0,0,0,,
48,11AM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,8,0,0,0,0,0,,
71,12AM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,8,0,0,0,0,0,,
94,1PM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,9,0,0,0,0,0,,
117,2PM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,6,0,0,0,0,0,,
140,3PM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,4,1,0,0,0,0,,
163,4PM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,3,0,0,0,0,0,,
186,5PM,10/14/2021,UptownTri,NO RPZ,53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,4,0,0,0,0,0,,
5,09AM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,3,1,0,0,0,0,NOT counted :dump trucks and trailer idling  taking up 1 load and 3 paid; other spaces available on block,https://idax.blob.core.windows.net/images/bc740f09-1e53-41d7-a641-c94222600795-mobile.jpg
28,10AM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,4,0,0,0,0,0,,"https://idax.blob.core.windows.net/images/ffd5b488-2b1c-4c2a-af16-14b6c10c6eca-mobile.jpg,https://idax.blob.core.windows.net/images/7b78710a-d5f2-4fae-ad10-817aa82f9dd0-mobile.jpg,https://idax.blob.core.windows.net/images/e8305544-1c87-447b-97b6-db5561a2fd02-mobile.jpg,https://idax.blob.core.windows.net/images/2364e2f8-50c1-4386-900a-a407a7d080b9-mobile.jpg"
51,11AM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,3,1,0,0,0,0,,
74,12AM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,4,1,0,0,0,0,,
97,1PM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,7,1,0,0,0,0,,
120,2PM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,1,0,0,0,0,0,,
143,3PM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,5,1,0,0,0,0,,
166,4PM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,5,0,0,0,0,0,,
189,5PM,10/14/2021,UptownTri,NO RPZ,53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,5,1,0,0,0,0,,
16,09AM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,15,0,0,0,0,0,,
39,10AM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,15,0,0,0,0,0,,
62,11AM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,15,0,0,0,0,0,,
85,12AM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,16,0,0,0,0,0,,
108,1PM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,15,0,0,0,0,0,,
131,2PM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,8,0,0,0,0,0,,
154,3PM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,8,0,0,0,0,0,,
177,4PM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,3,0,0,0,0,0,,
200,5PM,10/14/2021,UptownTri,NO RPZ,53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,3,0,0,0,0,0,,
3,09AM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,13,0,0,1,0,0,,
26,10AM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,13,0,0,1,0,0,,
49,11AM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,12,0,0,1,0,0,,
72,12AM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,15,0,0,1,0,0,,
95,1PM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,13,0,0,1,0,0,,
118,2PM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,2,0,0,0,0,0,,
141,3PM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,2,0,0,0,0,0,,
164,4PM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,2,0,0,0,0,0,,
187,5PM,10/14/2021,UptownTri,NO RPZ,53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,4,0,0,0,0,0,,
9,09AM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,7,0,0,0,0,0,,
32,10AM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,7,0,0,0,0,0,,
55,11AM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,7,0,0,0,0,0,,
78,12AM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,8,0,0,0,0,0,,
101,1PM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,9,0,0,0,0,0,,
124,2PM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,9,0,0,0,0,0,,
147,3PM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,9,0,0,0,0,0,,
170,4PM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,2,0,0,0,0,0,,
193,5PM,10/14/2021,UptownTri,NO RPZ,56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,7,0,0,0,0,0,,
22,09AM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,3,0,0,0,0,0,,
45,10AM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,2,0,0,0,0,0,,
68,11AM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,3,1,0,0,0,0,,
91,12AM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,5,0,0,0,0,0,,
114,1PM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,4,0,0,0,0,0,,
137,2PM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,2,0,0,0,0,0,,
160,3PM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,2,0,0,0,0,0,,
183,4PM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,9,0,0,0,0,0,,
206,5PM,10/14/2021,UptownTri,NO RPZ,56346,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,3,0,0,0,0,0,,
18,09AM,10/14/2021,UptownTri,NO RPZ,58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,0,0,0,0,0,0,construction - no parking available,"https://idax.blob.core.windows.net/images/b6c67dd0-712a-48f7-a0b3-af84759d9922-mobile.jpg,https://idax.blob.core.windows.net/images/6b084d18-9e7a-4b93-b583-d1c19a4474c6-mobile.jpg"
41,10AM,10/14/2021,UptownTri,NO RPZ,58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,0,0,0,0,0,0,,
64,11AM,10/14/2021,UptownTri,NO RPZ,58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,0,0,0,0,0,0,,
87,12AM,10/14/2021,UptownTri,NO RPZ,58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,0,0,0,0,0,0,,
110,1PM,10/14/2021,UptownTri,NO RPZ,58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,0,0,0,0,0,0,,
133,2PM,10/14/2021,UptownTri,NO RPZ,58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,0,0,0,0,0,0,,
156,3PM,10/14/2021,UptownTri,NO RPZ,58381,TAYLOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,0,0,0,0,0,0,,
