,Time,Date,Route,Label,Element Key,Location,Side of Street,PAID,Load Zone,RPZ for that Block,ADA,Rideshare,ILLEGAL,Notes,Pictures
326,08AM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,2,1,0,0,0,0,,
348,09AM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,3,1,0,0,0,0,,
370,10AM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,3,1,0,0,0,0,,
392,11AM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,3,2,0,0,0,0,,
414,12PM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,5,1,0,0,0,0,,
436,1PM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,6,0,0,0,0,1,,
458,2PM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,2,1,0,1,0,0,,
480,3PM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,5,2,0,0,0,1,,
502,4PM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,5,2,0,0,0,0,,
545,5PM,8/30/2022,DennyTriNWest,NO RPZ,8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,5,2,0,0,0,0,,
334,08AM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,3,0,0,0,0,0,,
356,09AM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,2,0,0,0,0,0,,
378,10AM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,2,0,0,0,0,0,,
400,11AM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,3,0,0,0,0,0,,
422,12PM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,5,0,0,0,0,0,,
444,1PM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,5,0,0,0,0,0,,
466,2PM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,4,0,0,0,0,0,,
488,3PM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,1,0,0,0,0,0,,
510,4PM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,1,0,0,0,0,0,,
553,5PM,8/30/2022,DennyTriNWest,NO RPZ,8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,1,0,0,0,0,0,,
328,08AM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,3,0,0,0,0,0,,
350,09AM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,3,0,0,0,0,0,,
372,10AM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,1,0,0,0,0,0,,
394,11AM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,4,0,0,0,0,0,,
416,12PM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,2,0,0,0,0,0,,
438,1PM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,4,0,0,0,0,0,,
460,2PM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,4,0,0,0,1,0,,
482,3PM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,3,0,0,0,0,0,,
504,4PM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,3,0,0,0,0,0,,
547,5PM,8/30/2022,DennyTriNWest,NO RPZ,8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,6,0,0,0,0,0,,
55,08AM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,5,1,0,4,0,0,,
80,09AM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,6,2,0,4,0,0,,
105,10AM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,5,2,0,4,0,0,,
130,11AM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,7,2,0,3,0,0,,
155,12PM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,7,1,0,3,0,0,,
180,1PM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,7,1,0,3,0,0,,
205,2PM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,7,0,0,1,0,0,,
230,3PM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,9,0,0,1,0,0,,
255,4PM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,8,1,0,1,0,0,,
301,5PM,8/30/2022,DennyTriNEast,NO RPZ,8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,7,1,0,2,0,0,,
8,08AM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,2,0,2,0,0,,
275,09AM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,2,0,1,0,0,,
519,10AM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,2,0,1,0,0,,
562,11AM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,1,0,1,0,0,,
583,12PM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,2,0,1,0,0,,
604,1PM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,5,1,0,1,0,0,,
625,2PM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,0,0,2,0,0,,
646,3PM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,0,0,2,0,0,,
667,4PM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,0,0,2,0,0,,
29,5PM,8/30/2022,DennyTriNMid,NO RPZ,8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,2,0,0,2,0,0,,
3,08AM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,1,0,2,0,0,,
270,09AM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,1,1,0,0,0,1,,
514,10AM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,2,0,1,0,1,,
557,11AM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,0,0,1,0,1,,
578,12PM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,1,0,0,1,0,1,,
599,1PM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,0,0,1,0,0,,
620,2PM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,4,0,0,0,0,0,,
641,3PM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,0,0,1,0,0,,
662,4PM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,1,0,1,0,0,,
24,5PM,8/30/2022,DennyTriNMid,NO RPZ,8618,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,2,0,0,1,0,0,,
19,08AM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,3,0,0,0,0,,
286,09AM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,3,0,0,0,0,,
530,10AM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,0,0,0,0,0,,
573,11AM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,1,0,0,0,0,,
594,12PM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,3,0,0,0,0,,
615,1PM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,1,0,0,0,0,,
636,2PM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,0,0,0,0,0,,
657,3PM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,0,0,0,0,0,,
678,4PM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,0,0,0,0,0,,
40,5PM,8/30/2022,DennyTriNMid,NO RPZ,8621,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,SW,0,0,0,0,0,0,,
11,08AM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,3,0,0,0,0,0,,
278,09AM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,2,0,0,0,0,0,,
522,10AM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,3,0,0,0,0,0,,
565,11AM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,4,0,0,0,0,0,,
586,12PM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,2,0,0,0,0,0,,
607,1PM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,2,0,0,1,0,0,,
628,2PM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,3,0,0,0,0,0,,
649,3PM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,1,0,0,0,0,0,,
670,4PM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,2,0,0,0,0,0,,
32,5PM,8/30/2022,DennyTriNMid,NO RPZ,8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,3,0,0,0,0,0,,
15,08AM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,1,0,0,0,0,,
282,09AM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,0,0,0,0,0,,
526,10AM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,1,0,0,0,0,,
569,11AM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,0,0,0,0,0,,
590,12PM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,1,0,0,0,0,,
611,1PM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,0,0,0,0,0,,
632,2PM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,0,0,0,0,0,,
653,3PM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,1,0,0,0,0,,
674,4PM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,2,0,0,0,0,,
36,5PM,8/30/2022,DennyTriNMid,NO RPZ,9361,BLANCHARD ST BETWEEN 8TH AVE AND WESTLAKE AVE,NW,0,1,0,0,0,0,,
58,08AM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,0,0,0,0,0,0,No Stops 6-9am,
83,09AM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,2,0,0,0,0,0,,
108,10AM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,4,0,0,0,0,1,,
133,11AM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,3,0,0,1,0,0,,
158,12PM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,4,0,0,1,0,0,,
183,1PM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,3,0,0,1,0,0,,
208,2PM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,1,0,0,0,0,0,,
233,3PM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,0,0,0,0,0,0,No Stops 3-6pm,
258,4PM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,0,0,0,0,0,0,No Stops 3-6pm,
304,5PM,8/30/2022,DennyTriNEast,NO RPZ,12885,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,NW,0,0,0,0,0,0,No Stops 3-6pm,
59,08AM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,0,0,0,0,0,0,No Stops 7-9am,
84,09AM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,4,1,0,0,0,0,,
109,10AM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,6,1,0,0,0,0,,
134,11AM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,6,1,0,0,0,1,,
159,12PM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,5,1,0,0,0,0,,
184,1PM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,6,1,0,0,0,0,,
209,2PM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,6,1,0,1,0,0,,
234,3PM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,6,1,0,1,0,0,,
259,4PM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,4,1,0,1,0,0,,
305,5PM,8/30/2022,DennyTriNEast,NO RPZ,12886,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,4,1,0,1,0,0,,
20,08AM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,0,5,0,0,0,0,,
287,09AM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,0,6,0,0,0,0,,
531,10AM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,5,2,0,0,0,0,,
574,11AM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,3,2,0,0,0,0,,
595,12PM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,0,6,0,0,0,0,,
616,1PM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,3,3,0,1,0,0,,
637,2PM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,4,2,0,1,0,0,,
658,3PM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,4,2,0,1,0,0,,
679,4PM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,3,2,0,1,0,0,,
41,5PM,8/30/2022,DennyTriNMid,NO RPZ,13098,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,6,2,0,0,0,0,,
324,08AM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,1,No Stops 7-9am,
346,09AM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,1,0,0,0,0,,
368,10AM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,0,,
390,11AM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,1,0,0,0,0,,
412,12PM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,0,,
434,1PM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,0,,
456,2PM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,0,,
478,3PM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,0,,
500,4PM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,0,,
543,5PM,8/30/2022,DennyTriNWest,NO RPZ,13353,WALL ST BETWEEN 6TH AVE AND DENNY WAY,NW,0,0,0,0,0,0,,
333,08AM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,6,0,0,0,0,0,,
355,09AM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,4,0,0,0,0,0,,
377,10AM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,4,0,0,0,0,0,,
399,11AM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,5,0,0,0,0,0,,
421,12PM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,7,0,0,0,0,0,,
443,1PM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,4,0,0,0,0,0,,
465,2PM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,5,1,0,0,0,0,,
487,3PM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,5,1,0,0,0,1,,
509,4PM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,6,0,0,0,0,0,,
552,5PM,8/30/2022,DennyTriNWest,NO RPZ,30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,8,0,0,0,0,0,,
321,08AM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,1,0,0,0,0,0,,
343,09AM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,1,0,0,0,0,0,,
365,10AM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,1,0,0,0,0,0,,
387,11AM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,1,0,0,0,0,0,,
409,12PM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,2,0,0,0,0,0,,
431,1PM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,1,0,0,0,0,0,,
453,2PM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,1,0,0,0,0,0,,
475,3PM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,1,0,0,0,0,0,,
497,4PM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,0,0,0,0,0,0,,
540,5PM,8/30/2022,DennyTriNWest,NO RPZ,30974,7TH AVE BETWEEN BATTERY ST AND DEAD END,NE,0,0,0,0,0,0,,
12,08AM,8/30/2022,DennyTriNMid,NO RPZ,31062,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,NE,3,0,0,0,0,0,,
279,09AM,8/30/2022,DennyTriNMid,NO RPZ,31062,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,NE,3,0,0,0,0,0,,
523,10AM,8/30/2022,DennyTriNMid,NO RPZ,31062,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,NE,4,0,0,0,0,0,,
566,11AM,8/30/2022,DennyTriNMid,NO RPZ,31062,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,NE,4,0,0,0,0,0,,
587,12PM,8/30/2022,DennyTriNMid,NO RPZ,31062,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,NE,4,0,0,0,0,0,,
